Name,RA,Dec,AVM code,AVM description,Source (S=S, N=N)
1347,52.4241250,-22.2789167,5.1.7,IG,S
1348,53.4654208,51.4358306,3.6.4.1,OpC,S
1349,52.8647625,4.3808694,5;5.1.3,S0,S
1350,52.7838292,-33.6286389,5.5.2,GiG,S
1351,52.6457625,-34.8539500,5.5.2;5.1.3,S0,S
1352,52.8873625,-19.2784694,5.5.2;5.1.3,S0,S
1353,53.0126000,-20.8191611,5;5.1.1,S..,S
1354,53.1223667,-15.2211056,5.5.2,GiG,S
1355,53.3479625,-4.9987389,5.5.2,GiG,S
1356,52.6698583,-50.3096111,5.1.7;5.1.1,S..,S
1357,53.3212250,-13.6641611,5.5.2;5.1.1,S..,S
1358,53.4154458,-5.0895667,5.3.2.2;5.1.2,SB,S
1359,53.4487417,-19.4919472,5.5.2;5.1.2,SB,S
1360,53.3110333,-25.8716667,4.1.3,PN,S
1361,53.5738500,-6.2650528,5.5.2,GiG,S
1362,53.4711500,-20.2824389,5.5.2;5.1.3,S0,S
1363,53.7225000,-9.8772194,5,G,S
1364,53.7457708,-9.8386778,5,G,S
1365,53.4019083,-36.1406583,5.3.2.2;5.1.2,SB,S
1366,53.4735750,-31.1941056,5.5.2;5.1.3,S0,S
1367,53.7550000,-24.9336111,5.5.2;5.1.1,S..,S
1368,53.7454583,-15.6560667,5.5.2,GiG,S
1369,54.1885083,-36.2562194,5.5.2;5.1.1,S..,S
1370,53.8107375,-20.3736139,5;5.1.3,S0,S
1371,53.7550000,-24.9336111,5.5.2;5.1.1,S..,S
1372,54.2488042,-15.8813944,5.5.2,GiG,S
1373,53.7467000,-35.1711806,5.5.2;5.1.1,S..,S
1374,53.8191583,-35.2262500,5.5.2;5.1.4,E,S
1375,53.8201500,-35.2656944,5.5.2,GiG,S
1376,54.2746708,-5.0427722,5.5.2;5.1.1,S..,S
1377,54.1628208,-20.9022611,5.5.2;5.1.3,S0,S
1378,53.9660000,-35.2012000,3.6.3,,N*
1379,54.0164167,-35.4411750,5.5.2;5.1.4,E,S
1380,54.1149583,-34.9763000,5.5.2;5.1.3,S0,S
1381,54.1320875,-35.2951667,5.5.2;5.1.3,S0,S
1382,54.2873042,-35.1950250,5.5.2;5.1.3,S0,S
1383,54.4135583,-18.3394722,5.5.2;5.1.3,S0,S
1384,54.8066375,15.8196500,5;5.1.1,S..,S
1385,54.3680125,-24.5012778,5;5.1.2,SB,S
1386,54.1926583,-35.9992750,5.3.2.2;5.1.1,S..,S
1387,54.2378000,-35.5066806,5.3.2.1;5.1.3,S0,S
1388,54.5500708,-15.8995333,5,EmG,S
1389,54.2988917,-35.7461389,5.5.2;5.1.3,S0,S
1390,54.4673333,-19.0083528,5.5.2;5.1.3,S0,S
1391,54.7207250,-18.3540778,5.5.2;5.1.1,S..,S
1392,54.4458167,-36.1474306,5,G,S
1393,54.6607250,-18.4279722,5.5.2;5.1.3,S0,S
1394,54.7788458,-18.2922194,5.5.2;5.1.3,S0,S
1395,54.6241208,-23.0276917,5.3.2.2;5.1.4,E,S
1396,54.5274333,-35.4399222,5.5.2;5.1.4,E,S
1397,54.9464042,-4.6700389,5.5.2,GiG,S
1398,54.7172083,-26.3378389,5.5.2;5.1.2,SB,S
1399,54.6211792,-35.4507417,5;5.5.3;5.1.4,E,S
1400,54.8785458,-18.6881250,5;5.1.4,E,S
1401,54.8410708,-22.7247167,5.5.2;5.1.3,S0,S
1402,54.8774208,-18.5270167,5;5.1.2,SB,S
1403,54.7953167,-22.3886111,5;5.1.4,E,S
1404,54.7163208,-35.5943917,5.5.2;5.1.4,E,S
1405,55.0788167,-15.5302111,5,G,S
1406,54.8471542,-31.3214028,5;5.1.1,S..,S
1407,55.0496000,-18.5803778,5.5.2;5.1.4,E,S
1408,54.8392000,-35.5196000,3.6.3,,N*
1409,55.2939417,-1.3028111,5.3.2.2;5.1.4,E,S
1410,55.2945792,-1.2986111,5.3.2.2;5.1.1,S..,S
1411,54.6868875,-44.1006194,5.5.2;5.1.3,S0,S
1412,55.1227333,-26.8620639,5.5.2;5.1.3,S0,S
1413,55.0482458,-15.6105778,5.5.2,GiG,S
1414,55.2380625,-21.7139083,5.5.2;5.1.1,S..,S
1415,55.2368875,-22.5644639,5,EmG,S
1416,55.2620333,-22.7191806,5.5.2;5.1.3,S0,S
1417,55.4892583,-4.7048583,5.5.2;5.1.1,S..,S
1418,55.5672958,-4.7307111,5.5.2,GiG,S
1419,55.1755000,-37.5108583,5.5.2;5.1.4,E,S
1420,55.6836000,-5.8545000,3.6,Three stars,cseligman
1421,55.6220208,-13.4880056,5.5.2;5.1.1,S..,S
1422,55.3794333,-21.6814944,5.5.2;5.1.1,S..,S
1423,55.6671750,-6.3819028,5,G,S
1424,55.8085500,-4.7300306,5.5.2,GiG,S
1425,55.5480625,-29.8935111,5;5.1.1,S..,S
1426,55.7046333,-22.1083861,5.5.2;5.1.4,E,S
1427,55.5809500,-35.3927028,5.5.2;5.1.4,E,S
1428,55.5945833,-35.1541667,5.5.2;5.1.3,S0,S
1429,56.0109000,-4.7219000,0,Lost object of unknown nature,cseligman
1430,54.7917000,-22.3883000,3,,N*
1431,56.1700417,2.8349722,5;5.1.3,S0,S
1432,56.5000000,24.2000000,4.2.1.1,HII,S
1433,55.5064708,-47.2220806,5.5.2,GiG,S
1434,56.5536042,-9.6825806,5.5.2,GiG,S
1435,56.5000000,23.9000000,4.1.1,ISM,S
1436,55.9045167,-35.8529944,5.5.2;5.1.1,S..,S
1437,55.9045167,-35.8529944,5.5.2;5.1.1,S..,S
1438,56.3217333,-23.0025028,5.5.2;5.1.1,S..,S
1439,56.2081542,-21.9204972,5.5.2;5.1.4,E,S
1440,56.2621000,-18.2660444,5.5.2;5.1.2,SB,S
1441,56.4296917,-4.0915278,5.5.2,GiG,S
1442,56.2621000,-18.2660444,5.5.2;5.1.2,SB,S
1443,56.4372000,-4.0227000,3,,N*
1444,57.3490000,52.6400000,3.6.4.1,OpC,S
1445,56.2342208,-9.8558111,5,G,S
1446,0.0000000,0.0000000,3,,N*
1447,56.4465375,-9.0187944,5.5.2,GiG,S
1448,56.1329792,-44.6448278,5.5.2,GiG,S
1449,56.5128917,-4.1381556,5.5.2,GiG,S
1450,56.4026250,-9.2349000,5,G,S
1451,56.5298792,-4.0692667,5.5.2,GiG,S
1452,56.3429417,-18.6336194,5.5.2;5.1.2,SB,S
1453,56.6136208,-3.9687639,5.5.2;5.1.4,E,S
1454,0.0000000,0.0000000,3,,N*
1455,56.4664042,-18.6800778,5;5.1.1,S..,S
1456,57.0250000,22.5670000,4.1.1,ISM,S
1457,56.1329792,-44.6448278,5.5.2,GiG,S
1458,56.7571000,-18.2400000,5.1.3,Lenticular galaxy,cseligman
1459,56.7414500,-25.5217500,5;5.1.4,E,S
1460,56.5572958,-36.6963083,5.5.2;5.1.2,SB,S
1461,57.1130792,-16.3929278,5.5.2;5.1.3,S0,S
1462,57.5975708,6.9731028,5,G,S
1463,56.5642333,-59.8101889,5;5.1.1,S..,S
1464,57.8521083,-15.4022667,5.5.2,GiG,S
1465,58.3829917,32.4928667,5.5.2;5.1.3,S0,S
1466,56.1375000,-71.6717000,3.6.4.2,GlC,S
1467,57.9697958,-8.8382500,5,G,S
1468,58.0524458,-6.3490806,5,G,S
1469,60.1155875,68.5777361,5.5.2;5.1.3,S0,S
1470,58.0409375,-8.9993611,5,G,S
1471,57.8521083,-15.4022667,5.5.2,GiG,S
1472,58.4472625,-8.5683611,5.5.2,GiG,S
1473,56.8547792,-68.2204222,5;5.1.2,SB,S
1474,58.6265000,10.7070861,5;5.1.2,SB,S
1475,58.5285000,-8.1103000,5,,N*
1476,58.0362500,-44.5323889,5,G,S
1477,58.5118708,-8.5750361,5.5.2,GiG,S
1478,58.5304125,-8.5553111,5,G,S
1479,58.5990000,-10.1938000,0,Lost object of unknown nature,cseligman
1480,183.2715000,-7.5890000,0,Lost object of unknown nature,cseligman
1481,58.6208792,-20.4272472,5;5.1.3,S0,S
1482,58.6622000,-20.5024500,5.3.3;5.1.5,SA0,S
1483,58.1983667,-47.4775167,5.5.2;5.1.2,SB,S
1484,58.5749583,-36.9706389,5,EmG,S
1485,61.2666000,70.9965667,5.5.2,GiG,S
1486,59.0780208,-21.8210750,5;5.1.1,S..,S
1487,58.9437500,-42.3669389,5.1.7,IG,S
1488,59.5511417,18.5843306,5;5.1.1,S..,S
1489,59.4087083,-19.2166111,5.3.2.2;5.1.1,S..,S
1490,58.3925000,-66.0181278,5.5.2;5.1.4,E,S
1491,60.8162500,51.3150000,4.2.1.1,HII,S
1492,59.5547792,-35.4463611,5;5.1.1,S..,S
1493,59.3640917,-46.2107389,5.5.2;5.1.2,SB,S
1494,59.4279208,-48.9075000,5;5.1.1,S..,S
1495,59.5908542,-44.4662500,5;5.1.1,S..,S
1496,61.1333000,52.6616694,3.6.4,Cl*,S
1497,60.5282583,23.1329389,5.5.2;5.1.3,S0,S
1498,60.0750000,-12.0150000,3.6.4,Cl*,S
1499,60.8250000,36.4217000,4.2.1.1,HII,S
1500,59.5581458,-52.3281278,5;5.5.3;5.1.3,S0,S
1501,61.7474583,60.9206667,4.1.3,PN,S
1502,61.9583000,62.3317000,3.6.4.1,OpC,S
1503,59.1384167,-66.0406639,5.5.2;5.1.2,SB,S
1504,60.6236042,-9.3355167,5,G,S
1505,60.6517542,-9.3224667,5,G,S
1506,60.0899792,-52.5737333,5;5.5.3;5.1.3,S0,S
1507,61.1140000,-2.1861389,5;5.1.1,S..,S
1508,61.4485583,25.4084000,5.5.2,GiG,S
1509,60.9801500,-11.1790778,5,EmG,S
1510,60.8860000,-43.4001611,5;5.1.3,S0,S
1511,59.8987500,-67.6350000,5.5.1,GiP,S
1512,60.9761708,-43.3488500,5.5.2;5.1.2,SB,S
1513,62.6500000,49.5170000,3.6.4.1,OpC,S
1514,62.3207667,30.7759611,4.1.3,PN,S
1515,61.0113292,-54.1000611,5,EmG,S
1516,62.0345792,-8.8355611,5,G,S
1517,62.2997333,8.6487694,5;5.1.1,S..,S
1518,61.7071167,-21.1726167,5,EmG,S
1519,62.0316292,-17.1929056,5.5.2;5.1.1,S..,S
1520,59.3814000,-76.8292000,3.6,Group of stars,cseligman
1521,62.0789042,-21.0519389,5.5.2;5.1.4,E,S
1522,61.5329167,-52.6683083,5;5.1.3,S0,S
1523,61.5512000,-54.1001000,3.6,Four stars,cseligman
1524,62.5763000,-8.8022000,5,,N*
1525,62.5763000,-8.8022000,5,,N*
1526,61.3011458,-65.8397972,5.5.2;5.1.2,SB,S
1527,62.1005708,-47.8970417,5.5.2;5.1.3,S0,S
1528,63.8458000,51.2150000,3.6.4.1,OpC,S
1529,61.8326917,-62.8993139,5.5.2;5.1.3,S0,S
1530,65.8629250,75.2955694,5;5.1.2,SB,S
1531,62.9972042,-32.8507917,5.1.7,IG,S
1532,63.0180583,-32.8742111,5.5.2;5.1.1,S..,S
1533,62.4660500,-56.1184417,5.5.2;5.1.3,S0,S
1534,62.1919417,-62.7975583,5.5.2;5.1.1,S..,S
1535,63.5657583,-12.7393556,4.1.3,PN,S
1536,62.7493250,-56.4804556,5.1.7;5.1.2,SB,S
1537,63.4196083,-31.6454111,5.5.2;5.1.4,E,S
1538,63.6500000,-13.2170000,5,G,S
1539,64.7582167,26.8274833,5.5.2,GiG,S
1540,63.7931250,-28.4843333,5.1.7,IG,S
1541,64.2509833,0.8352056,5.5.2;5.1.3,S0,S
1542,64.3091333,4.7816028,5.5.2;5.1.1,S..,S
1543,63.1801917,-57.7379611,5;5.1.2,SB,S
1544,75.6523458,86.2223139,5,G,S
1545,65.2375000,50.2533000,3.6.4.1,OpC,S
1546,63.6522583,-56.0608111,5.5.2;5.1.1,S..,S
1547,64.3017333,-17.8574278,5;5.1.1,S..,S
1548,65.3320000,36.9200000,3.6.4.1,OpC,S
1549,63.9384292,-55.5923611,5.5.2;5.1.4,E,S
1550,64.9080042,2.4098833,5;5.5.3;5.1.4,E,S
1551,64.9080042,2.4098833,5;5.5.3;5.1.4,E,S
1552,65.0736917,-0.6926806,5.5.2;5.1.3,S0,S
1553,64.0436083,-55.7801389,5.5.2;5.1.3,S0,S
1554,65.5000000,19.6000000,4.2.2,RNe,S
1555,65.4879208,19.5352806,4;4.1.5,HH,S
1556,64.4368125,-50.1644583,5;5.1.1,S..,S
1557,63.2958000,-70.4717000,3.6.4,Cl*,S
1558,65.0674125,-45.0314889,5.5.2;5.1.1,S..,S
1559,64.3990875,-62.7836917,5.5.2;5.1.2,SB,S
1560,68.2045292,71.8831111,5.5.2,GiG,S
1561,65.7544625,-15.8457139,5.5.2,GiG,S
1562,65.4484167,-15.7555056,5.5.2,GiG,S
1563,65.7247167,-15.7326222,5.5.3,GiC,S
1564,65.7539292,-15.7387694,5.5.3,GiC,S
1565,65.8477250,-15.7443389,5.5.3,GiC,S
1566,65.0017458,-54.9378083,5.3.2.2,Sy1,S
1567,65.2864083,-48.2548417,5.5.1;5.1.3,S0,S
1568,66.1056292,-0.7462722,5.5.2;5.1.4,E,S
1569,67.7049417,64.8479222,5.1.7;5.2.2,d,S
1570,65.5372833,-43.6295472,5.5.2,GiG,S
1571,65.5372833,-43.6295472,5.5.2;5.1.3,S0,S
1572,65.6783917,-40.6009722,5;5.1.2,SB,S
1573,68.7665625,73.2624056,5.5.2;5.1.4,E,S
1574,65.4950875,-56.9747500,5.5.2;5.1.3,S0,S
1575,66.5856167,-10.0984306,5.5.2,GiG,S
1576,66.5784250,-3.6210722,5.5.2,GiG,S
1577,66.5850000,-10.0983333,5.5.3,GiC,S
1578,65.9444125,-51.5994222,5;5.1.1,S..,S
1579,67.5460000,35.2790000,4.2.1.1,HII,S
1580,67.0770125,-5.1787889,5.5.2,GiG,S
1581,66.1873625,-54.9420000,5.5.2;5.1.1,S..,S
1582,68.0640417,43.8453889,3.6.4.1,OpC,S
1583,67.0862958,-17.5954056,5.5.2;5.1.3,S0,S
1584,67.0428750,-17.5234639,5.5.2;5.1.3,S0,S
1585,66.8875125,-42.1652722,5;5.1.1,S..,S
1586,67.6592625,-0.3041611,5.5.2;5.1.1,S..,S
1587,67.6663375,0.6617111,5.5.1;5.1.4,E,S
1588,67.6827500,0.6646667,5.5.1,GiP,S
1589,67.6893750,0.8636556,5.5.2;5.1.1,S..,S
1590,67.7925208,7.6309417,5.5.2,GiG,S
1591,67.3772750,-26.7131361,5.5.2;5.1.1,S..,S
1592,67.4202417,-27.4086944,5.1.7;5.1.6,Irr,S
1593,68.0256125,0.5674472,5.5.2;5.1.3,S0,S
1594,67.7151167,-5.7983278,5.5.2,GiG,S
1595,67.0905542,-47.8159194,5.5.2,GiG,S
1596,66.9087833,-55.0278278,5.5.2;5.1.3,S0,S
1597,67.8062208,-11.2902028,5.5.2,GiG,S
1598,67.1402125,-47.7826111,5.5.2;5.1.1,S..,S
1599,67.9114000,-4.5883222,5,G,S
1600,67.9160750,-5.0861028,5.5.2;5.1.4,E,S
1601,67.9238875,-5.0602694,5.5.2;5.1.3,S0,S
1602,66.9790667,-55.0578417,5.5.2;5.1.6,Irr,S
1603,67.9581917,-5.0944389,5.5.2;5.1.4,E,S
1604,67.9941250,-5.3696528,5.5.2,GiG,S
1605,68.7300000,45.2750000,3.6.4.1,OpC,S
1606,68.0139542,-5.0324306,5,G,S
1607,68.0128875,-4.4599306,5.5.2,GiG,S
1608,68.0256125,0.5674472,5.5.2;5.1.3,S0,S
1609,68.1879583,-4.3724222,5.5.2,GiG,S
1610,68.5578083,-4.6997472,5,G,S
1611,68.2748708,-4.2974694,5.5.2,GiG,S
1612,68.3046708,-4.1724694,5.5.2;5.1.1,S..,S
1613,68.3556042,-4.2654500,5.5.2,GiG,S
1614,68.5001125,-8.5790472,5.3.2;5.1.2,SB,S
1615,69.0083333,19.9510556,5;5.1.4,E,S
1616,68.1738875,-43.7158917,5.5.2;5.1.1,S..,S
1617,67.9147250,-54.6022667,5.5.2;5.1.1,S..,S
1618,69.0273917,-3.1487083,5.5.2,GiG,S
1619,69.0594000,-4.8332000,5,,N*
1620,69.1556250,-0.1436139,5.5.2;5.1.1,S..,S
1621,69.1044750,-4.9872222,5.5.2,GiG,S
1622,69.1527083,-3.1888889,5.5.2,GiG,S
1623,68.8849792,-13.5565056,5.5.3;5.1.2,SB,S
1624,70.1500000,50.4616694,3.6.4.1,OpC,S
1625,69.2737500,-3.3030611,5;5.1.1,S..,S
1626,69.1044750,-4.9872222,5.5.2,GiG,S
1627,69.4082583,-4.8874639,5,G,S
1628,69.4011250,-4.7148333,5,G,S
1629,67.4000000,-71.8383000,3.6.4.2,GlC,S
1630,69.3146500,-18.9014000,5;5.1.1,S..,S
1631,69.6007250,-20.6498361,5;5.1.3,S0,S
1632,69.9939750,-9.4562222,5.5.2,GiG,S
1633,70.0379333,7.3493806,5.5.1;5.1.2,SB,S
1634,70.0407417,7.3388250,5.5.1;5.1.4,E,S
1635,70.0328375,-0.5475611,5.5.2;5.1.2,SB,S
1636,70.1674417,-8.6078056,5.5.2,GiG,S
1637,70.3676208,-2.8580389,5.3.2,AGN,S
1638,70.4021375,-1.8090167,5.5.2;5.1.2,SB,S
1639,70.2054000,-16.9859000,3.6,Three stars,cseligman
1640,70.5605625,-20.4347833,5;5.1.2,SB,S
1641,68.8833000,-65.7500000,3.6.4,Cl*,S
1642,70.7287292,0.6186222,5;5.1.1,S..,S
1643,70.9331667,-5.3194528,5;5.1.1,S..,S
1644,69.4125000,-66.2000000,3.6.4.2,GlC,S
1645,71.0266708,-5.4657639,5.5.2;5.1.1,S..,S
1646,71.0981042,-8.5311583,5.5.2,GiG,S
1647,71.4792000,19.1150000,3.6.4,Cl*,S
1648,71.1450250,-8.4786667,5.5.2,GiG,S
1649,69.5281250,-68.7784972,3.6.4,Cl*,S
1650,71.2981333,-15.8700361,5.5.3,GiC,S
1651,69.3855417,-70.5857528,3.6.4.2,GlC,S
1652,69.5958750,-68.6723639,3.6.4.2,GlC,S
1653,71.4473417,-2.3928028,5.5.2;5.1.4,E,S
1654,71.4518375,-2.0839139,5.5.2,GiG,S
1655,71.7959000,20.9272000,3.6,A pair of stars,cseligman
1656,71.4725250,-5.1366944,5;5.1.1,S..,S
1657,71.5302208,-2.0772583,5;5.1.2,SB,S
1658,71.0057000,-41.4634361,5;5.1.1,S..,S
1659,71.6248000,-4.7887056,5.5.2;5.1.1,S..,S
1660,71.0476167,-41.4975972,5;5.1.1,S..,S
1661,71.7818000,-2.0546167,5.5.2;5.1.1,S..,S
1662,72.1125000,10.9367000,3.6.4.1,OpC,S
1663,72.3512500,13.1402806,3.6.4.1,OpC,S
1664,72.7750000,43.6750000,3.6.4.1,OpC,S
1665,72.0711000,-5.4276556,5.5.2,GiG,S
1666,72.1368625,-6.5701306,5.5.2,GiG,S
1667,72.1550208,-6.3198528,5.3.2.2;5.1.1,S..,S
1668,71.5246500,-44.7333861,5;5.5.3;5.1.3,S0,S
1669,70.7495042,-65.8143694,5.5.2;5.1.3,S0,S
1670,72.4275833,-2.7604333,5.5.2,GiG,S
1671,72.5686000,-0.7746000,5,,N*
1672,71.4273000,-59.2474111,5.3.2.2;5.1.1,S..,S
1673,70.6625000,-69.8200000,3.6.4,Cl*,S
1674,73.1044000,23.9076000,0,Lost object of unknown nature,S
1675,73.1044000,23.9076000,0,Lost object of unknown nature,S
1676,70.9721250,-68.8271944,3.6.4,Cl*,S
1677,72.7169875,-4.8927139,5,G,S
1678,72.8976917,-2.6232083,5.5.2,GiG,S
1679,72.4816000,-31.9655083,5;5.1.2,SB,S
1680,72.1417250,-47.8164722,5;5.1.1,S..,S
1681,72.9585708,-5.8032111,5,EmG,S
1682,73.0823833,-3.1058250,5.5.2,GiG,S
1683,73.0734958,-3.0244333,5.5.2,GiG,S
1684,73.1298500,-3.1061333,5.5.2,GiG,S
1685,73.1429458,-2.9491917,5.3.2.2,Sy1,S
1686,73.2277583,-15.3464528,5.5.2,GiG,S
1687,72.8389583,-33.9390194,5;5.1.1,S..,S
1688,72.0991208,-59.8003083,5.5.2;5.1.2,SB,S
1689,72.1550208,-6.3198528,5.3.2.2;5.1.1,S..,S
1690,73.5802750,1.6403778,5.5.3;5.1.1,S..,S
1691,73.6596917,3.2679278,5.5.2;5.1.2,SB,S
1692,73.8488833,-20.5710861,5.3.2;5.1.4,E,S
1693,71.9083000,-69.3433000,3.6.4,Cl*,S
1694,73.8200292,-4.6527278,5.5.2,GiG,S
1695,71.9345833,-69.3753806,3.6.4,Cl*,S
1696,72.1235833,-68.2425833,3.6.4.2,GlC,S
1697,72.1534167,-68.5585111,3.6.4,Cl*,S
1698,72.2667000,-69.1150000,3.6.4,Cl*,S
1699,74.2484583,-4.7568472,5.5.2,GiG,S
1700,74.2347792,-4.8657333,5.5.2;5.1.4,E,S
1701,73.9630042,-29.8834000,5;5.1.1,S..,S
1702,72.3583000,-69.8517000,3.6.4,Cl*,S
1703,73.2172708,-59.7422167,5.5.2;5.1.1,S..,S
1704,72.4792000,-69.7550000,3.6.4,Cl*,S
1705,73.5562500,-53.3610611,5.3.3;5.1.3,S0,S
1706,73.1292250,-62.9858278,5.5.2;5.1.1,S..,S
1707,74.7148000,8.2371000,3.6,A group of stars,cseligman
1708,75.8500000,52.8500000,3.6.4.1,OpC,S
1709,74.6833417,-0.4783056,5.5.2,GiG,S
1710,74.3211458,-15.2890083,5,G,S
1711,72.6555000,-69.9838111,3.6.4,Cl*,S
1712,72.7417000,-69.4067000,3.6.4,As*,S
1713,74.7275083,-0.4888639,5.3.2;5.1.4,E,S
1714,73.0350000,-66.9230611,4.2.1,EmO,S
1715,73.0487500,-66.9080611,4.2.1,EmO,S
1716,74.5555417,-20.3635361,5.5.2;5.1.1,S..,S
1717,74.8943792,-0.2604056,5.5.2;5.1.1,S..,S
1718,73.1043333,-67.0523611,3.6.4,Cl*,S
1719,74.8943792,-0.2604056,5.5.2;5.1.1,S..,S
1720,74.8360125,-7.8589278,5.5.2;5.1.2,SB,S
1721,74.8224167,-11.1186500,5.5.2;5.1.2,SB,S
1722,72.9625000,-69.4000000,4.2.1.1,HII,S
1723,74.8578875,-10.9806861,5.5.2,GiG,S
1724,75.8470000,49.4900000,3.6.4,Cl*,S
1725,74.8453500,-11.1322583,5.5.2;5.1.3,S0,S
1726,74.9245833,-7.7551417,5.5.2;5.1.3,S0,S
1727,73.0542000,-69.3388889,4.2.1.1,HII,S
1728,74.8654958,-11.1229111,5.5.2;5.1.1,S..,S
1729,75.0653750,-3.3524500,5.5.2,GiG,S
1730,74.8828208,-15.8236889,5,G,S
1731,73.3125000,-66.9267000,3.6.4,As*,S
1732,73.2992500,-68.6508556,3.6.4,Cl*,S
1733,73.5180000,-66.6822056,3.6.4,Cl*,S
1734,73.3885417,-68.7665250,3.6.4,Cl*,S
1735,73.5855417,-67.0995250,3.6.4,Cl*,S
1736,73.2653583,-68.0513750,4.2.1,EmO,S
1737,73.5270792,-69.1905611,4.2.1.1,HII,S
1738,75.4446167,-18.1570250,5;5.1.1,S..,S
1739,75.4472417,-18.1667472,5;5.1.1,S..,S
1740,75.4784375,-3.2962389,5.5.2,GiG,S
1741,75.4095833,-4.2569444,5.1.7;5.1.6,Irr,S
1742,75.4126000,-3.2979000,3,,N*
1743,73.5125000,-69.2017000,3.6.4,Cl*,S
1744,74.9908375,-26.0222083,5;5.1.2,SB,S
1745,73.5833000,-69.1583000,3.6.4,Cl*,S
1746,75.9583000,23.7700000,3.6.4,Cl*,S
1747,73.7958000,-67.1783000,3.6.4,As*,S
1748,73.6025000,-69.1836111,3.6.4,As*,S
1749,73.7333750,-68.1892611,3.6.4,Cl*,S
1750,75.9750000,23.6500000,3.6.4,Cl*,S
1751,73.5500000,-69.8067000,3.6.4,Cl*,S
1752,75.5395208,-8.2405917,5.5.2,GiG,S
1753,75.6348125,-3.3442944,5.5.2,GiG,S
1754,73.5753333,-70.4423833,3.6.4,Cl*,S
1755,73.8083000,-68.2050000,3.6.4,Cl*,S
1756,73.7047083,-69.2361667,3.6.4.2,GlC,S
1757,75.6592000,-4.7318000,0,Lost object of unknown nature,cseligman
1758,76.1000000,23.7830000,3.6.4,Cl*,S
1759,75.2042917,-38.6738667,5;5.5.3;5.1.3,S0,S
1760,74.0866708,-66.5369389,4.2.1.1,HII,S
1761,74.1625000,-66.4833000,3.6.4,As*,S
1762,75.9042375,1.5733222,5.5.3;5.1.1,S..,S
1763,74.2145792,-66.4069389,3.6.4,As*,S
1764,74.1150417,-67.6959917,3.6.4,Cl*,S
1765,74.6007000,-62.0284361,5.5.2;5.1.2,SB,S
1766,73.9892083,-70.2239472,3.6.4,Cl*,S
1767,74.1125000,-69.4033000,3.6.4,Cl*,S
1768,74.2583000,-68.2483000,3.6.4,Cl*,S
1769,74.4375000,-66.4650000,3.6.4,As*,S
1770,74.6237500,-68.4505611,4.2.1.1,HII,S
1771,74.7322375,-63.2982611,5.5.2;5.1.1,S..,S
1772,74.2270000,-69.5570444,3.6.4,Cl*,S
1773,74.5429208,-66.3594389,3.6.4,As*,S
1774,74.5255000,-67.2409444,3.6.4,Cl*,S
1775,74.2250000,-70.4300000,3.6.4,Cl*,S
1776,74.6647500,-66.4295417,3.6.4,Cl*,S
1777,73.9500000,-74.2833000,3.6.4,Cl*,S
1778,77.0167000,37.0233000,3.6.4.1,OpC,S
1779,76.3251208,-9.1472472,5.5.2,GiG,S
1780,76.5862250,-19.4667167,5.5.2;5.1.3,S0,S
1781,76.9792708,-18.1899389,5.5.2;5.1.2,SB,S
1782,74.4645417,-69.3924778,3.6.4,Cl*,S
1783,74.7857917,-65.9877333,3.6.4.2,GlC,S
1784,76.3629917,-11.8714222,5.5.2;5.1.2,SB,S
1785,74.6458000,-68.8450000,3.6,A group of stars,cseligman
1786,74.7811250,-67.7459556,3.6.4,Cl*,S
1787,75.4385833,-65.8243944,3.6.4,As*,S
1788,76.7250000,-3.3417000,4.2.2,RNe,S
1789,74.4627917,-71.9027556,3.6.4,Cl*,S
1790,77.8197000,52.0633000,3.6,A group of stars,cseligman
1791,74.7731250,-70.1671139,3.6.4,Cl*,S
1792,76.3102250,-37.9807500,5;5.1.1,S..,S
1793,74.9115000,-69.5561000,3.6.4,Cl*,S
1794,76.9792708,-18.1899389,5.5.2;5.1.2,SB,S
1795,74.9455833,-69.8022389,3.6.4,Cl*,S
1796,75.6773083,-61.1400750,5.5.2;5.1.1,S..,S
1797,76.9333292,-8.0186111,5.3.3,SBG,S
1798,77.9100000,47.6950000,3.6.4.1,OpC,S
1799,76.9359042,-7.9693250,5,G,S
1800,76.6072375,-31.9542250,5;5.1.1,S..,S
1801,75.1417000,-69.6133000,3.6.4,Cl*,S
1802,77.5750000,24.1330000,3.6.4.1,OpC,S
1803,76.3608333,-49.5680556,5.5.1;5.1.1,S..,S
1804,75.2687500,-69.0842500,3.6.4,Cl*,S
1805,75.5903750,-66.1109528,3.6.4.2,GlC,S
1806,75.5458000,-67.9883000,3.6.4.2,GlC,S
1807,77.7030000,16.5220000,3.6.4.1,OpC,S
1808,76.9264292,-37.5130500,5.3.2.2,Sy2,S
1809,75.5208667,-69.5682833,5.5.2,GiG,S
1810,75.8486667,-66.3822111,3.6.4,Cl*,S
1811,77.1781375,-29.2760028,5.5.1;5.1.1,S..,S
1812,77.2204958,-29.2512889,5.5.1;5.1.1,S..,S
1813,75.6667000,-70.3183000,3.6.4,Cl*,S
1814,75.9422500,-67.3041667,3.6.4,Cl*,S
1815,75.6113750,-70.6221917,3.6.4,Cl*,S
1816,75.9667083,-67.2625056,3.6.4,Cl*,S
1817,78.0625000,16.6900000,3.6.4.1,OpC,S
1818,76.0554167,-66.4348528,3.6.4.2,GlC,S
1819,77.9422917,5.2006139,5.5.3;5.1.2,SB,S
